chain_id,arm,chain_idx,round,fact_idx,descriptor,code,position_frac,position_bucket,survived,mutated,mutant_token
C-4,C,4,5,0,staging database password,SFDSZ8ET,0.1126,early,1,0,
C-4,C,4,5,1,rollback release tag,VHW5F9Q4,0.8792,late,1,0,
C-4,C,4,5,2,customer account reference,2Z6SNV6T,0.5817,middle,1,0,
C-4,C,4,5,3,S3 backup bucket suffix,E9KAKZK2,0.6378,middle,1,0,
C-4,C,4,5,4,message queue topic suffix,24BRC24B,0.4024,middle,1,0,
C-4,C,4,5,5,deploy ticket reference,MEZ8Q6EG,0.1727,early,1,0,
C-4,C,4,5,6,incident tracking number,4E3JUER7,0.4625,middle,1,0,
C-4,C,4,5,7,TLS certificate serial fragment,CVBNHYGP,0.3463,middle,1,0,
C-4,C,4,5,8,nightly cron job identifier,8HGYK8N8,0.2281,early,1,0,
C-4,C,4,5,9,container registry token,W6S97JXS,0.522,middle,1,0,
C-4,C,4,5,10,on-call routing key,EWWD4GBS,0.9373,late,1,0,
C-4,C,4,5,11,VPN gateway auth token,5V2QZSW6,0.6999,late,1,0,
C-4,C,4,5,12,feature flag rollout ID,JYAFTVFN,0.2899,early,1,0,
C-4,C,4,5,13,build artifact hash prefix,XMWVSSQ4,0.824,late,1,0,
C-4,C,4,5,14,webhook signing secret,F6CDAAKH,0.7613,late,1,0,
C-4,C,4,5,15,license activation code,PM4GZRG3,0.0522,early,1,0,
C-5,C,5,1,0,build artifact hash prefix,9KDTFM7E,0.8271,late,1,0,
C-5,C,5,1,1,VPN gateway auth token,QFNSWMY6,0.7668,late,1,0,
C-5,C,5,1,2,TLS certificate serial fragment,VVSYRUBB,0.4126,middle,1,0,
C-5,C,5,1,3,customer account reference,2WM5G7KY,0.29,early,1,0,
C-5,C,5,1,4,rollback release tag,5ARC433M,0.881,late,1,0,
C-5,C,5,1,5,incident tracking number,954Y5RNF,0.1181,early,1,0,
C-5,C,5,1,6,production API key suffix,XST64RYF,0.3516,middle,1,0,
C-5,C,5,1,7,on-call routing key,H7YJ4H8D,0.4735,middle,1,0,
C-5,C,5,1,8,container registry token,UP8ZG2KU,0.0584,early,1,0,
C-5,C,5,1,9,license activation code,Y3YHEUAT,0.1729,early,1,0,
C-5,C,5,1,10,SSH deploy key label,XTNHAQPF,0.6538,middle,1,0,
C-5,C,5,1,11,webhook signing secret,ZWDF45AW,0.7074,late,1,0,
C-5,C,5,1,12,nightly cron job identifier,4U9STJZ5,0.9419,late,1,0,
C-5,C,5,1,13,feature flag rollout ID,CFRWN4DP,0.5916,middle,1,0,
C-5,C,5,1,14,deploy ticket reference,MCSPMXHC,0.2303,early,1,0,
C-5,C,5,1,15,session recovery nonce,FEG9SP9P,0.5306,middle,1,0,
C-5,C,5,2,0,build artifact hash prefix,9KDTFM7E,0.8271,late,1,0,
C-5,C,5,2,1,VPN gateway auth token,QFNSWMY6,0.7668,late,1,0,
C-5,C,5,2,2,TLS certificate serial fragment,VVSYRUBB,0.4126,middle,1,0,
C-5,C,5,2,3,customer account reference,2WM5G7KY,0.29,early,1,0,
C-5,C,5,2,4,rollback release tag,5ARC433M,0.881,late,1,0,
C-5,C,5,2,5,incident tracking number,954Y5RNF,0.1181,early,1,0,
C-5,C,5,2,6,production API key suffix,XST64RYF,0.3516,middle,1,0,
C-5,C,5,2,7,on-call routing key,H7YJ4H8D,0.4735,middle,1,0,
C-5,C,5,2,8,container registry token,UP8ZG2KU,0.0584,early,1,0,
C-5,C,5,2,9,license activation code,Y3YHEUAT,0.1729,early,1,0,
C-5,C,5,2,10,SSH deploy key label,XTNHAQPF,0.6538,middle,1,0,
C-5,C,5,2,11,webhook signing secret,ZWDF45AW,0.7074,late,1,0,
C-5,C,5,2,12,nightly cron job identifier,4U9STJZ5,0.9419,late,1,0,
C-5,C,5,2,13,feature flag rollout ID,CFRWN4DP,0.5916,middle,1,0,
C-5,C,5,2,14,deploy ticket reference,MCSPMXHC,0.2303,early,1,0,
C-5,C,5,2,15,session recovery nonce,FEG9SP9P,0.5306,middle,1,0,
C-5,C,5,3,0,build artifact hash prefix,9KDTFM7E,0.8271,late,1,0,
C-5,C,5,3,1,VPN gateway auth token,QFNSWMY6,0.7668,late,1,0,
C-5,C,5,3,2,TLS certificate serial fragment,VVSYRUBB,0.4126,middle,1,0,
C-5,C,5,3,3,customer account reference,2WM5G7KY,0.29,early,1,0,
C-5,C,5,3,4,rollback release tag,5ARC433M,0.881,late,1,0,
C-5,C,5,3,5,incident tracking number,954Y5RNF,0.1181,early,1,0,
C-5,C,5,3,6,production API key suffix,XST64RYF,0.3516,middle,1,0,
C-5,C,5,3,7,on-call routing key,H7YJ4H8D,0.4735,middle,1,0,
C-5,C,5,3,8,container registry token,UP8ZG2KU,0.0584,early,1,0,
C-5,C,5,3,9,license activation code,Y3YHEUAT,0.1729,early,1,0,
C-5,C,5,3,10,SSH deploy key label,XTNHAQPF,0.6538,middle,1,0,
C-5,C,5,3,11,webhook signing secret,ZWDF45AW,0.7074,late,1,0,
C-5,C,5,3,12,nightly cron job identifier,4U9STJZ5,0.9419,late,1,0,
C-5,C,5,3,13,feature flag rollout ID,CFRWN4DP,0.5916,middle,1,0,
C-5,C,5,3,14,deploy ticket reference,MCSPMXHC,0.2303,early,1,0,
C-5,C,5,3,15,session recovery nonce,FEG9SP9P,0.5306,middle,1,0,
C-5,C,5,4,0,build artifact hash prefix,9KDTFM7E,0.8271,late,1,0,
C-5,C,5,4,1,VPN gateway auth token,QFNSWMY6,0.7668,late,1,0,
C-5,C,5,4,2,TLS certificate serial fragment,VVSYRUBB,0.4126,middle,1,0,
C-5,C,5,4,3,customer account reference,2WM5G7KY,0.29,early,1,0,
C-5,C,5,4,4,rollback release tag,5ARC433M,0.881,late,1,0,
C-5,C,5,4,5,incident tracking number,954Y5RNF,0.1181,early,1,0,
C-5,C,5,4,6,production API key suffix,XST64RYF,0.3516,middle,1,0,
C-5,C,5,4,7,on-call routing key,H7YJ4H8D,0.4735,middle,1,0,
C-5,C,5,4,8,container registry token,UP8ZG2KU,0.0584,early,1,0,
C-5,C,5,4,9,license activation code,Y3YHEUAT,0.1729,early,1,0,
C-5,C,5,4,10,SSH deploy key label,XTNHAQPF,0.6538,middle,1,0,
C-5,C,5,4,11,webhook signing secret,ZWDF45AW,0.7074,late,1,0,
C-5,C,5,4,12,nightly cron job identifier,4U9STJZ5,0.9419,late,1,0,
C-5,C,5,4,13,feature flag rollout ID,CFRWN4DP,0.5916,middle,1,0,
C-5,C,5,4,14,deploy ticket reference,MCSPMXHC,0.2303,early,1,0,
C-5,C,5,4,15,session recovery nonce,FEG9SP9P,0.5306,middle,1,0,
C-5,C,5,5,0,build artifact hash prefix,9KDTFM7E,0.8271,late,1,0,
C-5,C,5,5,1,VPN gateway auth token,QFNSWMY6,0.7668,late,1,0,
C-5,C,5,5,2,TLS certificate serial fragment,VVSYRUBB,0.4126,middle,1,0,
C-5,C,5,5,3,customer account reference,2WM5G7KY,0.29,early,1,0,
C-5,C,5,5,4,rollback release tag,5ARC433M,0.881,late,1,0,
C-5,C,5,5,5,incident tracking number,954Y5RNF,0.1181,early,1,0,
C-5,C,5,5,6,production API key suffix,XST64RYF,0.3516,middle,1,0,
C-5,C,5,5,7,on-call routing key,H7YJ4H8D,0.4735,middle,1,0,
C-5,C,5,5,8,container registry token,UP8ZG2KU,0.0584,early,1,0,
C-5,C,5,5,9,license activation code,Y3YHEUAT,0.1729,early,1,0,
C-5,C,5,5,10,SSH deploy key label,XTNHAQPF,0.6538,middle,1,0,
C-5,C,5,5,11,webhook signing secret,ZWDF45AW,0.7074,late,1,0,
C-5,C,5,5,12,nightly cron job identifier,4U9STJZ5,0.9419,late,1,0,
C-5,C,5,5,13,feature flag rollout ID,CFRWN4DP,0.5916,middle,1,0,
C-5,C,5,5,14,deploy ticket reference,MCSPMXHC,0.2303,early,1,0,
C-5,C,5,5,15,session recovery nonce,FEG9SP9P,0.5306,middle,1,0,
pilot-A-0,A,0,1,0,SSH deploy key label,SNY4S5KU,0.5878,middle,1,0,
pilot-A-0,A,0,1,1,on-call routing key,25RS7ETE,0.1756,early,1,0,
pilot-A-0,A,0,1,2,container registry token,E2BQHJQR,0.5266,middle,1,0,
pilot-A-0,A,0,1,3,staging database password,658Y3R7V,0.2894,early,1,0,
pilot-A-0,A,0,1,4,customer account reference,TGXK8RP5,0.9407,late,1,0,
pilot-A-0,A,0,1,5,feature flag rollout ID,WRD9GUX9,0.2295,early,0,0,
pilot-A-0,A,0,1,6,nightly cron job identifier,AVPV986M,0.8253,late,1,0,
pilot-A-0,A,0,1,7,rollback release tag,MDV3W4UU,0.3503,middle,1,0,
pilot-A-0,A,0,1,8,S3 backup bucket suffix,K8MSJ2KM,0.8804,late,1,0,
pilot-A-0,A,0,1,9,TLS certificate serial fragment,TNCEYVT7,0.7071,late,1,0,
pilot-A-0,A,0,1,10,session recovery nonce,8PJU98Y4,0.1173,early,1,0,
pilot-A-0,A,0,1,11,message queue topic suffix,UV58TKKR,0.4692,middle,1,0,
pilot-A-0,A,0,1,12,monitoring dashboard UID,AX3CA2S5,0.7683,late,1,0,
pilot-A-0,A,0,1,13,webhook signing secret,WY242SF5,0.0574,early,1,0,
pilot-A-0,A,0,1,14,production API key suffix,B692Z46J,0.6455,middle,1,0,
pilot-A-0,A,0,1,15,incident tracking number,J23SJ2BJ,0.4096,middle,1,0,
pilot-A-0,A,0,2,0,SSH deploy key label,SNY4S5KU,0.5878,middle,0,0,
pilot-A-0,A,0,2,1,on-call routing key,25RS7ETE,0.1756,early,0,0,
pilot-A-0,A,0,2,2,container registry token,E2BQHJQR,0.5266,middle,0,0,
pilot-A-0,A,0,2,3,staging database password,658Y3R7V,0.2894,early,0,0,
pilot-A-0,A,0,2,4,customer account reference,TGXK8RP5,0.9407,late,0,0,
pilot-A-0,A,0,2,5,feature flag rollout ID,WRD9GUX9,0.2295,early,0,0,
pilot-A-0,A,0,2,6,nightly cron job identifier,AVPV986M,0.8253,late,0,0,
pilot-A-0,A,0,2,7,rollback release tag,MDV3W4UU,0.3503,middle,0,0,
pilot-A-0,A,0,2,8,S3 backup bucket suffix,K8MSJ2KM,0.8804,late,0,0,
pilot-A-0,A,0,2,9,TLS certificate serial fragment,TNCEYVT7,0.7071,late,0,0,
pilot-A-0,A,0,2,10,session recovery nonce,8PJU98Y4,0.1173,early,0,0,
pilot-A-0,A,0,2,11,message queue topic suffix,UV58TKKR,0.4692,middle,0,0,
pilot-A-0,A,0,2,12,monitoring dashboard UID,AX3CA2S5,0.7683,late,0,0,
pilot-A-0,A,0,2,13,webhook signing secret,WY242SF5,0.0574,early,0,0,
pilot-A-0,A,0,2,14,production API key suffix,B692Z46J,0.6455,middle,0,0,
pilot-A-0,A,0,2,15,incident tracking number,J23SJ2BJ,0.4096,middle,0,0,
pilot-A-0,A,0,3,0,SSH deploy key label,SNY4S5KU,0.5878,middle,0,0,
pilot-A-0,A,0,3,1,on-call routing key,25RS7ETE,0.1756,early,0,0,
pilot-A-0,A,0,3,2,container registry token,E2BQHJQR,0.5266,middle,0,0,
pilot-A-0,A,0,3,3,staging database password,658Y3R7V,0.2894,early,0,0,
pilot-A-0,A,0,3,4,customer account reference,TGXK8RP5,0.9407,late,0,0,
pilot-A-0,A,0,3,5,feature flag rollout ID,WRD9GUX9,0.2295,early,0,0,
pilot-A-0,A,0,3,6,nightly cron job identifier,AVPV986M,0.8253,late,0,0,
pilot-A-0,A,0,3,7,rollback release tag,MDV3W4UU,0.3503,middle,0,0,
pilot-A-0,A,0,3,8,S3 backup bucket suffix,K8MSJ2KM,0.8804,late,0,0,
pilot-A-0,A,0,3,9,TLS certificate serial fragment,TNCEYVT7,0.7071,late,0,0,
pilot-A-0,A,0,3,10,session recovery nonce,8PJU98Y4,0.1173,early,0,0,
pilot-A-0,A,0,3,11,message queue topic suffix,UV58TKKR,0.4692,middle,0,0,
pilot-A-0,A,0,3,12,monitoring dashboard UID,AX3CA2S5,0.7683,late,0,0,
pilot-A-0,A,0,3,13,webhook signing secret,WY242SF5,0.0574,early,0,0,
pilot-A-0,A,0,3,14,production API key suffix,B692Z46J,0.6455,middle,0,0,
pilot-A-0,A,0,3,15,incident tracking number,J23SJ2BJ,0.4096,middle,0,0,
pilot-A-0,A,0,4,0,SSH deploy key label,SNY4S5KU,0.5878,middle,0,0,
pilot-A-0,A,0,4,1,on-call routing key,25RS7ETE,0.1756,early,0,0,
pilot-A-0,A,0,4,2,container registry token,E2BQHJQR,0.5266,middle,0,0,
pilot-A-0,A,0,4,3,staging database password,658Y3R7V,0.2894,early,0,0,
pilot-A-0,A,0,4,4,customer account reference,TGXK8RP5,0.9407,late,0,0,
pilot-A-0,A,0,4,5,feature flag rollout ID,WRD9GUX9,0.2295,early,0,0,
pilot-A-0,A,0,4,6,nightly cron job identifier,AVPV986M,0.8253,late,0,0,
pilot-A-0,A,0,4,7,rollback release tag,MDV3W4UU,0.3503,middle,0,0,
pilot-A-0,A,0,4,8,S3 backup bucket suffix,K8MSJ2KM,0.8804,late,0,0,
pilot-A-0,A,0,4,9,TLS certificate serial fragment,TNCEYVT7,0.7071,late,0,0,
pilot-A-0,A,0,4,10,session recovery nonce,8PJU98Y4,0.1173,early,0,0,
pilot-A-0,A,0,4,11,message queue topic suffix,UV58TKKR,0.4692,middle,0,0,
pilot-A-0,A,0,4,12,monitoring dashboard UID,AX3CA2S5,0.7683,late,0,0,
pilot-A-0,A,0,4,13,webhook signing secret,WY242SF5,0.0574,early,0,0,
pilot-A-0,A,0,4,14,production API key suffix,B692Z46J,0.6455,middle,0,0,
pilot-A-0,A,0,4,15,incident tracking number,J23SJ2BJ,0.4096,middle,0,0,
pilot-A-0,A,0,5,0,SSH deploy key label,SNY4S5KU,0.5878,middle,0,0,
pilot-A-0,A,0,5,1,on-call routing key,25RS7ETE,0.1756,early,0,0,
pilot-A-0,A,0,5,2,container registry token,E2BQHJQR,0.5266,middle,0,0,
pilot-A-0,A,0,5,3,staging database password,658Y3R7V,0.2894,early,0,0,
pilot-A-0,A,0,5,4,customer account reference,TGXK8RP5,0.9407,late,0,0,
pilot-A-0,A,0,5,5,feature flag rollout ID,WRD9GUX9,0.2295,early,0,0,
pilot-A-0,A,0,5,6,nightly cron job identifier,AVPV986M,0.8253,late,0,0,
pilot-A-0,A,0,5,7,rollback release tag,MDV3W4UU,0.3503,middle,0,0,
pilot-A-0,A,0,5,8,S3 backup bucket suffix,K8MSJ2KM,0.8804,late,0,0,
pilot-A-0,A,0,5,9,TLS certificate serial fragment,TNCEYVT7,0.7071,late,0,0,
pilot-A-0,A,0,5,10,session recovery nonce,8PJU98Y4,0.1173,early,0,0,
pilot-A-0,A,0,5,11,message queue topic suffix,UV58TKKR,0.4692,middle,0,0,
pilot-A-0,A,0,5,12,monitoring dashboard UID,AX3CA2S5,0.7683,late,0,0,
pilot-A-0,A,0,5,13,webhook signing secret,WY242SF5,0.0574,early,0,0,
pilot-A-0,A,0,5,14,production API key suffix,B692Z46J,0.6455,middle,0,0,
pilot-A-0,A,0,5,15,incident tracking number,J23SJ2BJ,0.4096,middle,0,0,
repA0-rep1,A,0,1,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep1,A,0,1,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep1,A,0,1,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep1,A,0,1,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep1,A,0,1,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep1,A,0,1,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep1,A,0,1,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep1,A,0,1,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep1,A,0,1,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep1,A,0,1,9,staging database password,AQ2MKQUS,0.7016,late,0,0,
repA0-rep1,A,0,1,10,production API key suffix,PZD8GFFU,0.1129,early,0,0,
repA0-rep1,A,0,1,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep1,A,0,1,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep1,A,0,1,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep1,A,0,1,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep1,A,0,1,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep1,A,0,2,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep1,A,0,2,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep1,A,0,2,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep1,A,0,2,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep1,A,0,2,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep1,A,0,2,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep1,A,0,2,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep1,A,0,2,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep1,A,0,2,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep1,A,0,2,9,staging database password,AQ2MKQUS,0.7016,late,0,0,
repA0-rep1,A,0,2,10,production API key suffix,PZD8GFFU,0.1129,early,0,0,
repA0-rep1,A,0,2,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep1,A,0,2,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep1,A,0,2,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep1,A,0,2,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep1,A,0,2,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep1,A,0,3,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep1,A,0,3,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep1,A,0,3,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep1,A,0,3,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep1,A,0,3,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep1,A,0,3,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep1,A,0,3,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep1,A,0,3,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep1,A,0,3,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep1,A,0,3,9,staging database password,AQ2MKQUS,0.7016,late,0,0,
repA0-rep1,A,0,3,10,production API key suffix,PZD8GFFU,0.1129,early,0,0,
repA0-rep1,A,0,3,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep1,A,0,3,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep1,A,0,3,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep1,A,0,3,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep1,A,0,3,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep1,A,0,4,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep1,A,0,4,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep1,A,0,4,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep1,A,0,4,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep1,A,0,4,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep1,A,0,4,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep1,A,0,4,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep1,A,0,4,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep1,A,0,4,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep1,A,0,4,9,staging database password,AQ2MKQUS,0.7016,late,0,0,
repA0-rep1,A,0,4,10,production API key suffix,PZD8GFFU,0.1129,early,0,0,
repA0-rep1,A,0,4,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep1,A,0,4,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep1,A,0,4,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep1,A,0,4,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep1,A,0,4,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep1,A,0,5,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep1,A,0,5,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep1,A,0,5,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep1,A,0,5,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep1,A,0,5,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep1,A,0,5,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep1,A,0,5,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep1,A,0,5,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep1,A,0,5,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep1,A,0,5,9,staging database password,AQ2MKQUS,0.7016,late,0,0,
repA0-rep1,A,0,5,10,production API key suffix,PZD8GFFU,0.1129,early,0,0,
repA0-rep1,A,0,5,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep1,A,0,5,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep1,A,0,5,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep1,A,0,5,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep1,A,0,5,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep2,A,0,1,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep2,A,0,1,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep2,A,0,1,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep2,A,0,1,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep2,A,0,1,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep2,A,0,1,5,webhook signing secret,S6ZD3FE2,0.6471,middle,1,0,
repA0-rep2,A,0,1,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep2,A,0,1,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep2,A,0,1,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep2,A,0,1,9,staging database password,AQ2MKQUS,0.7016,late,1,0,
repA0-rep2,A,0,1,10,production API key suffix,PZD8GFFU,0.1129,early,1,0,
repA0-rep2,A,0,1,11,container registry token,PRVCYV6V,0.5903,middle,1,0,
repA0-rep2,A,0,1,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep2,A,0,1,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep2,A,0,1,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep2,A,0,1,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep2,A,0,2,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep2,A,0,2,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep2,A,0,2,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep2,A,0,2,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep2,A,0,2,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep2,A,0,2,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep2,A,0,2,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep2,A,0,2,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep2,A,0,2,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep2,A,0,2,9,staging database password,AQ2MKQUS,0.7016,late,1,0,
repA0-rep2,A,0,2,10,production API key suffix,PZD8GFFU,0.1129,early,1,0,
repA0-rep2,A,0,2,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep2,A,0,2,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep2,A,0,2,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep2,A,0,2,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep2,A,0,2,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep2,A,0,3,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep2,A,0,3,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep2,A,0,3,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep2,A,0,3,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep2,A,0,3,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep2,A,0,3,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep2,A,0,3,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep2,A,0,3,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep2,A,0,3,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep2,A,0,3,9,staging database password,AQ2MKQUS,0.7016,late,1,0,
repA0-rep2,A,0,3,10,production API key suffix,PZD8GFFU,0.1129,early,1,0,
repA0-rep2,A,0,3,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep2,A,0,3,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
repA0-rep2,A,0,3,13,deploy ticket reference,7QXB2286,0.3503,middle,0,0,
repA0-rep2,A,0,3,14,monitoring dashboard UID,Q4VQ3W6E,0.4107,middle,0,0,
repA0-rep2,A,0,3,15,nightly cron job identifier,S428ZGC5,0.8792,late,0,0,
repA0-rep2,A,0,4,0,license activation code,NHWWTGAJ,0.2866,early,0,0,
repA0-rep2,A,0,4,1,TLS certificate serial fragment,2H4389QQ,0.1691,early,0,0,
repA0-rep2,A,0,4,2,build artifact hash prefix,CKSQBVDT,0.0512,early,0,0,
repA0-rep2,A,0,4,3,customer account reference,RX2R33X7,0.7567,late,0,0,
repA0-rep2,A,0,4,4,incident tracking number,GCDRHARC,0.2315,early,0,0,
repA0-rep2,A,0,4,5,webhook signing secret,S6ZD3FE2,0.6471,middle,0,0,
repA0-rep2,A,0,4,6,message queue topic suffix,AR586HHA,0.5286,middle,0,0,
repA0-rep2,A,0,4,7,session recovery nonce,26V3GJFM,0.9386,late,0,0,
repA0-rep2,A,0,4,8,rollback release tag,9KF3F68C,0.4737,middle,0,0,
repA0-rep2,A,0,4,9,staging database password,AQ2MKQUS,0.7016,late,1,0,
repA0-rep2,A,0,4,10,production API key suffix,PZD8GFFU,0.1129,early,1,0,
repA0-rep2,A,0,4,11,container registry token,PRVCYV6V,0.5903,middle,0,0,
repA0-rep2,A,0,4,12,on-call routing key,YFNMHTU2,0.8181,late,0,0,
